Tag.id|TagClass.id|type
13332|182|HAS_TYPE
13333|342|HAS_TYPE
13334|342|HAS_TYPE
13335|342|HAS_TYPE
13336|182|HAS_TYPE
13337|182|HAS_TYPE
13338|182|HAS_TYPE
13339|182|HAS_TYPE
13340|182|HAS_TYPE
13341|182|HAS_TYPE
13342|182|HAS_TYPE
13343|182|HAS_TYPE
13344|342|HAS_TYPE
13345|182|HAS_TYPE
13346|182|HAS_TYPE
13347|182|HAS_TYPE
13348|342|HAS_TYPE
13349|182|HAS_TYPE
13350|182|HAS_TYPE
13351|182|HAS_TYPE
13352|342|HAS_TYPE
13353|233|HAS_TYPE
13354|182|HAS_TYPE
13355|182|HAS_TYPE
13356|342|HAS_TYPE
13357|342|HAS_TYPE
13358|342|HAS_TYPE
13359|342|HAS_TYPE
13360|342|HAS_TYPE
13361|342|HAS_TYPE
13362|342|HAS_TYPE
13363|342|HAS_TYPE
13364|342|HAS_TYPE
13365|342|HAS_TYPE
13366|342|HAS_TYPE
13367|342|HAS_TYPE
13368|342|HAS_TYPE
13369|182|HAS_TYPE
13370|342|HAS_TYPE
13371|182|HAS_TYPE
13372|180|HAS_TYPE
13373|182|HAS_TYPE
13374|342|HAS_TYPE
13375|342|HAS_TYPE
13376|182|HAS_TYPE
13377|342|HAS_TYPE
13378|182|HAS_TYPE
13379|182|HAS_TYPE
13380|342|HAS_TYPE
13381|182|HAS_TYPE
13382|182|HAS_TYPE
13383|182|HAS_TYPE
13384|342|HAS_TYPE
13385|182|HAS_TYPE
13386|182|HAS_TYPE
13387|182|HAS_TYPE
13388|182|HAS_TYPE
13389|182|HAS_TYPE
13390|180|HAS_TYPE
13391|342|HAS_TYPE
13392|182|HAS_TYPE
13393|182|HAS_TYPE
13394|342|HAS_TYPE
13395|182|HAS_TYPE
13396|182|HAS_TYPE
13397|342|HAS_TYPE
13398|182|HAS_TYPE
13399|182|HAS_TYPE
13400|182|HAS_TYPE
13401|342|HAS_TYPE
13402|342|HAS_TYPE
13403|342|HAS_TYPE
13404|342|HAS_TYPE
13405|342|HAS_TYPE
13406|342|HAS_TYPE
13407|342|HAS_TYPE
13408|182|HAS_TYPE
13409|180|HAS_TYPE
13410|182|HAS_TYPE
13411|342|HAS_TYPE
13412|180|HAS_TYPE
13413|182|HAS_TYPE
13414|342|HAS_TYPE
13415|182|HAS_TYPE
13416|182|HAS_TYPE
13417|180|HAS_TYPE
13418|180|HAS_TYPE
13419|182|HAS_TYPE
13420|182|HAS_TYPE
13421|182|HAS_TYPE
13422|182|HAS_TYPE
13423|342|HAS_TYPE
13424|182|HAS_TYPE
13425|182|HAS_TYPE
13426|342|HAS_TYPE
13427|180|HAS_TYPE
13428|342|HAS_TYPE
13429|342|HAS_TYPE
13430|182|HAS_TYPE
13431|182|HAS_TYPE
13432|182|HAS_TYPE
13433|182|HAS_TYPE
13434|180|HAS_TYPE
13435|182|HAS_TYPE
13436|342|HAS_TYPE
13437|342|HAS_TYPE
13438|342|HAS_TYPE
13439|342|HAS_TYPE
13440|182|HAS_TYPE
13441|182|HAS_TYPE
13442|342|HAS_TYPE
13443|182|HAS_TYPE
13444|182|HAS_TYPE
13445|342|HAS_TYPE
13446|342|HAS_TYPE
13447|342|HAS_TYPE
13448|342|HAS_TYPE
13449|342|HAS_TYPE
13450|342|HAS_TYPE
13451|342|HAS_TYPE
13452|182|HAS_TYPE
13453|342|HAS_TYPE
13454|182|HAS_TYPE
13455|182|HAS_TYPE
13456|182|HAS_TYPE
13457|182|HAS_TYPE
13458|182|HAS_TYPE
13459|182|HAS_TYPE
13460|182|HAS_TYPE
13461|182|HAS_TYPE
13462|182|HAS_TYPE
13463|342|HAS_TYPE
13464|182|HAS_TYPE
13465|342|HAS_TYPE
13466|182|HAS_TYPE
13467|182|HAS_TYPE
13468|342|HAS_TYPE
13469|342|HAS_TYPE
13470|342|HAS_TYPE
13471|182|HAS_TYPE
13472|342|HAS_TYPE
13473|182|HAS_TYPE
13474|342|HAS_TYPE
13475|342|HAS_TYPE
13476|342|HAS_TYPE
13477|342|HAS_TYPE
13478|342|HAS_TYPE
13479|180|HAS_TYPE
13480|342|HAS_TYPE
13481|182|HAS_TYPE
13482|182|HAS_TYPE
13483|342|HAS_TYPE
13484|182|HAS_TYPE
13485|342|HAS_TYPE
13486|182|HAS_TYPE
13487|342|HAS_TYPE
13488|342|HAS_TYPE
13489|342|HAS_TYPE
13490|182|HAS_TYPE
13491|182|HAS_TYPE
13492|182|HAS_TYPE
13493|182|HAS_TYPE
13494|182|HAS_TYPE
13495|182|HAS_TYPE
13496|182|HAS_TYPE
13497|342|HAS_TYPE
13498|180|HAS_TYPE
13499|180|HAS_TYPE
13500|342|HAS_TYPE
13501|342|HAS_TYPE
13502|342|HAS_TYPE
13503|182|HAS_TYPE
13504|342|HAS_TYPE
13505|182|HAS_TYPE
13506|182|HAS_TYPE
13507|182|HAS_TYPE
13508|182|HAS_TYPE
13509|182|HAS_TYPE
13510|182|HAS_TYPE
13511|342|HAS_TYPE
13512|342|HAS_TYPE
13513|182|HAS_TYPE
13514|182|HAS_TYPE
13515|182|HAS_TYPE
13516|182|HAS_TYPE
13517|180|HAS_TYPE
13518|182|HAS_TYPE
13519|182|HAS_TYPE
13520|342|HAS_TYPE
13521|182|HAS_TYPE
13522|182|HAS_TYPE
13523|182|HAS_TYPE
13524|182|HAS_TYPE
13525|182|HAS_TYPE
13526|342|HAS_TYPE
13527|342|HAS_TYPE
13528|342|HAS_TYPE
13529|182|HAS_TYPE
13530|342|HAS_TYPE
13531|182|HAS_TYPE
13532|182|HAS_TYPE
13533|182|HAS_TYPE
13534|182|HAS_TYPE
13535|182|HAS_TYPE
13536|182|HAS_TYPE
13537|182|HAS_TYPE
13538|342|HAS_TYPE
13539|182|HAS_TYPE
13540|342|HAS_TYPE
13541|342|HAS_TYPE
13542|342|HAS_TYPE
13543|342|HAS_TYPE
13544|342|HAS_TYPE
13545|182|HAS_TYPE
13546|342|HAS_TYPE
13547|342|HAS_TYPE
13548|182|HAS_TYPE
13549|342|HAS_TYPE
13550|182|HAS_TYPE
13551|342|HAS_TYPE
13552|180|HAS_TYPE
13553|180|HAS_TYPE
13554|342|HAS_TYPE
13555|182|HAS_TYPE
13556|182|HAS_TYPE
13557|342|HAS_TYPE
13558|182|HAS_TYPE
13559|342|HAS_TYPE
13560|182|HAS_TYPE
13561|182|HAS_TYPE
13562|182|HAS_TYPE
13563|342|HAS_TYPE
13564|182|HAS_TYPE
13565|342|HAS_TYPE
13566|182|HAS_TYPE
13567|182|HAS_TYPE
13568|342|HAS_TYPE
13569|342|HAS_TYPE
13570|182|HAS_TYPE
13571|342|HAS_TYPE
13572|182|HAS_TYPE
13573|182|HAS_TYPE
13574|182|HAS_TYPE
13575|182|HAS_TYPE
13576|182|HAS_TYPE
13577|342|HAS_TYPE
13578|342|HAS_TYPE
13579|182|HAS_TYPE
13580|182|HAS_TYPE
13581|182|HAS_TYPE
13582|182|HAS_TYPE
13583|182|HAS_TYPE
13584|180|HAS_TYPE
13585|342|HAS_TYPE
13586|342|HAS_TYPE
13587|342|HAS_TYPE
13588|342|HAS_TYPE
13589|342|HAS_TYPE
13590|342|HAS_TYPE
13591|342|HAS_TYPE
13592|342|HAS_TYPE
13593|342|HAS_TYPE
13594|182|HAS_TYPE
13595|342|HAS_TYPE
13596|342|HAS_TYPE
13597|342|HAS_TYPE
13598|182|HAS_TYPE
13599|182|HAS_TYPE
13600|182|HAS_TYPE
13601|182|HAS_TYPE
13602|342|HAS_TYPE
13603|182|HAS_TYPE
13604|182|HAS_TYPE
13605|342|HAS_TYPE
13606|182|HAS_TYPE
13607|342|HAS_TYPE
13608|182|HAS_TYPE
13609|182|HAS_TYPE
13610|182|HAS_TYPE
13611|342|HAS_TYPE
13612|182|HAS_TYPE
13613|342|HAS_TYPE
13614|182|HAS_TYPE
13615|182|HAS_TYPE
13616|342|HAS_TYPE
13617|182|HAS_TYPE
13618|233|HAS_TYPE
13619|182|HAS_TYPE
13620|182|HAS_TYPE
13621|342|HAS_TYPE
13622|182|HAS_TYPE
13623|182|HAS_TYPE
13624|182|HAS_TYPE
13625|182|HAS_TYPE
13626|182|HAS_TYPE
13627|342|HAS_TYPE
13628|342|HAS_TYPE
13629|182|HAS_TYPE
13630|182|HAS_TYPE
13631|182|HAS_TYPE
13632|342|HAS_TYPE
13633|342|HAS_TYPE
13634|342|HAS_TYPE
13635|342|HAS_TYPE
13636|342|HAS_TYPE
13637|182|HAS_TYPE
13638|342|HAS_TYPE
13639|342|HAS_TYPE
13640|342|HAS_TYPE
13641|182|HAS_TYPE
13642|182|HAS_TYPE
13643|182|HAS_TYPE
13644|342|HAS_TYPE
13645|182|HAS_TYPE
13646|342|HAS_TYPE
13647|182|HAS_TYPE
13648|182|HAS_TYPE
13649|180|HAS_TYPE
13650|342|HAS_TYPE
13651|182|HAS_TYPE
13652|342|HAS_TYPE
13653|182|HAS_TYPE
13654|182|HAS_TYPE
13655|182|HAS_TYPE
13656|182|HAS_TYPE
13657|342|HAS_TYPE
13658|182|HAS_TYPE
13659|182|HAS_TYPE
13660|342|HAS_TYPE
13661|342|HAS_TYPE
13662|342|HAS_TYPE
13663|342|HAS_TYPE
13664|342|HAS_TYPE
13665|342|HAS_TYPE
13666|342|HAS_TYPE
13667|342|HAS_TYPE
13668|342|HAS_TYPE
13669|342|HAS_TYPE
13670|342|HAS_TYPE
13671|342|HAS_TYPE
13672|342|HAS_TYPE
13673|342|HAS_TYPE
13674|342|HAS_TYPE
13675|342|HAS_TYPE
13676|233|HAS_TYPE
13677|182|HAS_TYPE
13678|342|HAS_TYPE
13679|182|HAS_TYPE
13680|342|HAS_TYPE
13681|182|HAS_TYPE
13682|182|HAS_TYPE
13683|182|HAS_TYPE
13684|182|HAS_TYPE
13685|182|HAS_TYPE
13686|342|HAS_TYPE
13687|342|HAS_TYPE
13688|342|HAS_TYPE
13689|182|HAS_TYPE
13690|342|HAS_TYPE
13691|342|HAS_TYPE
13692|342|HAS_TYPE
13693|182|HAS_TYPE
13694|182|HAS_TYPE
13695|180|HAS_TYPE
13696|342|HAS_TYPE
13697|342|HAS_TYPE
13698|342|HAS_TYPE
13699|180|HAS_TYPE
13700|182|HAS_TYPE
13701|342|HAS_TYPE
13702|342|HAS_TYPE
13703|342|HAS_TYPE
13704|182|HAS_TYPE
13705|182|HAS_TYPE
13706|342|HAS_TYPE
13707|182|HAS_TYPE
13708|180|HAS_TYPE
13709|342|HAS_TYPE
13710|342|HAS_TYPE
13711|182|HAS_TYPE
13712|182|HAS_TYPE
13713|182|HAS_TYPE
13714|182|HAS_TYPE
13715|342|HAS_TYPE
13716|342|HAS_TYPE
13717|182|HAS_TYPE
13718|182|HAS_TYPE
13719|342|HAS_TYPE
13720|182|HAS_TYPE
13721|342|HAS_TYPE
13722|342|HAS_TYPE
13723|342|HAS_TYPE
13724|342|HAS_TYPE
13725|182|HAS_TYPE
13726|233|HAS_TYPE
13727|182|HAS_TYPE
13728|182|HAS_TYPE
13729|182|HAS_TYPE
13730|182|HAS_TYPE
13731|182|HAS_TYPE
13732|182|HAS_TYPE
13733|182|HAS_TYPE
13734|180|HAS_TYPE
13735|182|HAS_TYPE
13736|182|HAS_TYPE
13737|342|HAS_TYPE
13738|342|HAS_TYPE
13739|180|HAS_TYPE
13740|182|HAS_TYPE
13741|342|HAS_TYPE
13742|182|HAS_TYPE
13743|342|HAS_TYPE
13744|182|HAS_TYPE
13745|342|HAS_TYPE
13746|342|HAS_TYPE
13747|342|HAS_TYPE
13748|182|HAS_TYPE
13749|342|HAS_TYPE
13750|342|HAS_TYPE
13751|342|HAS_TYPE
13752|182|HAS_TYPE
13753|342|HAS_TYPE
13754|342|HAS_TYPE
13755|342|HAS_TYPE
13756|342|HAS_TYPE
13757|342|HAS_TYPE
13758|342|HAS_TYPE
13759|342|HAS_TYPE
13760|180|HAS_TYPE
13761|180|HAS_TYPE
13762|342|HAS_TYPE
13763|182|HAS_TYPE
13764|342|HAS_TYPE
13765|342|HAS_TYPE
13766|342|HAS_TYPE
13767|342|HAS_TYPE
13768|342|HAS_TYPE
13769|342|HAS_TYPE
13770|342|HAS_TYPE
13771|342|HAS_TYPE
13772|180|HAS_TYPE
13773|342|HAS_TYPE
13774|342|HAS_TYPE
13775|182|HAS_TYPE
13776|182|HAS_TYPE
13777|342|HAS_TYPE
13778|342|HAS_TYPE
13779|342|HAS_TYPE
13780|342|HAS_TYPE
13781|180|HAS_TYPE
13782|342|HAS_TYPE
13783|342|HAS_TYPE
13784|342|HAS_TYPE
13785|342|HAS_TYPE
13786|342|HAS_TYPE
13787|342|HAS_TYPE
13788|342|HAS_TYPE
13789|342|HAS_TYPE
13790|182|HAS_TYPE
13791|180|HAS_TYPE
13792|342|HAS_TYPE
13793|342|HAS_TYPE
13794|342|HAS_TYPE
13795|342|HAS_TYPE
13796|342|HAS_TYPE
13797|342|HAS_TYPE
13798|182|HAS_TYPE
13799|342|HAS_TYPE
13800|342|HAS_TYPE
13801|342|HAS_TYPE
13802|342|HAS_TYPE
13803|180|HAS_TYPE
13804|62|HAS_TYPE
13805|62|HAS_TYPE
13806|62|HAS_TYPE
13807|62|HAS_TYPE
13808|62|HAS_TYPE
13809|62|HAS_TYPE
13810|182|HAS_TYPE
13811|62|HAS_TYPE
13812|180|HAS_TYPE
13813|62|HAS_TYPE
13814|62|HAS_TYPE
13815|279|HAS_TYPE
13816|0|HAS_TYPE
13817|342|HAS_TYPE
13818|59|HAS_TYPE
13819|182|HAS_TYPE
13820|342|HAS_TYPE
13821|279|HAS_TYPE
13822|342|HAS_TYPE
13823|342|HAS_TYPE
13824|180|HAS_TYPE
13825|342|HAS_TYPE
13826|342|HAS_TYPE
13827|342|HAS_TYPE
13828|0|HAS_TYPE
13829|0|HAS_TYPE
13830|182|HAS_TYPE
13831|180|HAS_TYPE
13832|62|HAS_TYPE
13833|182|HAS_TYPE
13834|342|HAS_TYPE
13835|182|HAS_TYPE
13836|182|HAS_TYPE
13837|62|HAS_TYPE
13838|182|HAS_TYPE
13839|62|HAS_TYPE
13840|342|HAS_TYPE
13841|182|HAS_TYPE
13842|342|HAS_TYPE
13843|180|HAS_TYPE
13844|342|HAS_TYPE
13845|182|HAS_TYPE
13846|342|HAS_TYPE
13847|180|HAS_TYPE
13848|182|HAS_TYPE
13849|180|HAS_TYPE
13850|342|HAS_TYPE
13851|342|HAS_TYPE
13852|180|HAS_TYPE
13853|342|HAS_TYPE
13854|342|HAS_TYPE
13855|342|HAS_TYPE
13856|180|HAS_TYPE
13857|342|HAS_TYPE
13858|342|HAS_TYPE
13859|342|HAS_TYPE
13860|182|HAS_TYPE
13861|62|HAS_TYPE
13862|0|HAS_TYPE
13863|62|HAS_TYPE
13864|62|HAS_TYPE
13865|62|HAS_TYPE
13866|0|HAS_TYPE
13867|342|HAS_TYPE
13868|182|HAS_TYPE
13869|182|HAS_TYPE
13870|182|HAS_TYPE
13871|182|HAS_TYPE
13872|180|HAS_TYPE
13873|342|HAS_TYPE
13874|182|HAS_TYPE
13875|342|HAS_TYPE
13876|182|HAS_TYPE
13877|342|HAS_TYPE
13878|180|HAS_TYPE
13879|342|HAS_TYPE
13880|182|HAS_TYPE
13881|182|HAS_TYPE
13882|342|HAS_TYPE
13883|182|HAS_TYPE
13884|182|HAS_TYPE
13885|182|HAS_TYPE
13886|182|HAS_TYPE
13887|182|HAS_TYPE
13888|182|HAS_TYPE
13889|342|HAS_TYPE
13890|182|HAS_TYPE
13891|182|HAS_TYPE
13892|342|HAS_TYPE
13893|182|HAS_TYPE
13894|182|HAS_TYPE
13895|342|HAS_TYPE
13896|182|HAS_TYPE
13897|62|HAS_TYPE
13898|182|HAS_TYPE
13899|182|HAS_TYPE
13900|342|HAS_TYPE
13901|182|HAS_TYPE
13902|182|HAS_TYPE
13903|342|HAS_TYPE
13904|180|HAS_TYPE
13905|342|HAS_TYPE
13906|342|HAS_TYPE
13907|342|HAS_TYPE
13908|182|HAS_TYPE
13909|342|HAS_TYPE
13910|342|HAS_TYPE
13911|182|HAS_TYPE
13912|182|HAS_TYPE
13913|182|HAS_TYPE
13914|180|HAS_TYPE
13915|342|HAS_TYPE
13916|342|HAS_TYPE
13917|342|HAS_TYPE
13918|182|HAS_TYPE
13919|342|HAS_TYPE
13920|342|HAS_TYPE
13921|182|HAS_TYPE
13922|180|HAS_TYPE
13923|342|HAS_TYPE
13924|182|HAS_TYPE
13925|342|HAS_TYPE
13926|180|HAS_TYPE
13927|342|HAS_TYPE
13928|342|HAS_TYPE
13929|342|HAS_TYPE
13930|180|HAS_TYPE
13931|342|HAS_TYPE
13932|182|HAS_TYPE
13933|180|HAS_TYPE
13934|182|HAS_TYPE
13935|342|HAS_TYPE
13936|342|HAS_TYPE
13937|182|HAS_TYPE
13938|182|HAS_TYPE
13939|342|HAS_TYPE
13940|182|HAS_TYPE
13941|180|HAS_TYPE
13942|182|HAS_TYPE
13943|182|HAS_TYPE
13944|182|HAS_TYPE
13945|182|HAS_TYPE
13946|182|HAS_TYPE
13947|342|HAS_TYPE
13948|342|HAS_TYPE
13949|182|HAS_TYPE
13950|180|HAS_TYPE
13951|180|HAS_TYPE
13952|180|HAS_TYPE
13953|180|HAS_TYPE
13954|182|HAS_TYPE
13955|182|HAS_TYPE
13956|182|HAS_TYPE
13957|342|HAS_TYPE
13958|180|HAS_TYPE
13959|182|HAS_TYPE
13960|182|HAS_TYPE
13961|342|HAS_TYPE
13962|182|HAS_TYPE
13963|182|HAS_TYPE
13964|182|HAS_TYPE
13965|342|HAS_TYPE
13966|182|HAS_TYPE
13967|342|HAS_TYPE
13968|182|HAS_TYPE
13969|182|HAS_TYPE
13970|182|HAS_TYPE
13971|182|HAS_TYPE
13972|182|HAS_TYPE
13973|182|HAS_TYPE
13974|182|HAS_TYPE
13975|342|HAS_TYPE
13976|182|HAS_TYPE
13977|182|HAS_TYPE
13978|182|HAS_TYPE
13979|182|HAS_TYPE
13980|182|HAS_TYPE
13981|342|HAS_TYPE
13982|182|HAS_TYPE
13983|182|HAS_TYPE
13984|342|HAS_TYPE
13985|342|HAS_TYPE
13986|180|HAS_TYPE
13987|342|HAS_TYPE
13988|62|HAS_TYPE
13989|62|HAS_TYPE
13990|62|HAS_TYPE
13991|182|HAS_TYPE
13992|62|HAS_TYPE
13993|62|HAS_TYPE
13994|62|HAS_TYPE
13995|62|HAS_TYPE
13996|62|HAS_TYPE
13997|62|HAS_TYPE
13998|62|HAS_TYPE
13999|62|HAS_TYPE
14000|182|HAS_TYPE
14001|182|HAS_TYPE
14002|342|HAS_TYPE
14003|62|HAS_TYPE
14004|62|HAS_TYPE
14005|62|HAS_TYPE
14006|182|HAS_TYPE
14007|182|HAS_TYPE
14008|182|HAS_TYPE
14009|182|HAS_TYPE
14010|62|HAS_TYPE
14011|182|HAS_TYPE
14012|62|HAS_TYPE
14013|342|HAS_TYPE
14014|342|HAS_TYPE
14015|342|HAS_TYPE
14016|342|HAS_TYPE
14017|342|HAS_TYPE
14018|342|HAS_TYPE
14019|342|HAS_TYPE
14020|342|HAS_TYPE
14021|182|HAS_TYPE
14022|182|HAS_TYPE
14023|342|HAS_TYPE
14024|182|HAS_TYPE
14025|182|HAS_TYPE
14026|180|HAS_TYPE
14027|182|HAS_TYPE
14028|342|HAS_TYPE
14029|182|HAS_TYPE
14030|342|HAS_TYPE
14031|182|HAS_TYPE
14032|180|HAS_TYPE
14033|182|HAS_TYPE
14034|342|HAS_TYPE
14035|342|HAS_TYPE
14036|342|HAS_TYPE
14037|182|HAS_TYPE
14038|182|HAS_TYPE
14039|180|HAS_TYPE
14040|342|HAS_TYPE
14041|182|HAS_TYPE
14042|182|HAS_TYPE
14043|342|HAS_TYPE
14044|342|HAS_TYPE
14045|342|HAS_TYPE
14046|182|HAS_TYPE
14047|182|HAS_TYPE
14048|182|HAS_TYPE
14049|342|HAS_TYPE
14050|233|HAS_TYPE
14051|182|HAS_TYPE
14052|182|HAS_TYPE
14053|342|HAS_TYPE
14054|182|HAS_TYPE
14055|62|HAS_TYPE
14056|62|HAS_TYPE
14057|62|HAS_TYPE
14058|62|HAS_TYPE
14059|62|HAS_TYPE
14060|182|HAS_TYPE
14061|342|HAS_TYPE
14062|342|HAS_TYPE
14063|342|HAS_TYPE
14064|342|HAS_TYPE
14065|342|HAS_TYPE
14066|182|HAS_TYPE
14067|180|HAS_TYPE
14068|342|HAS_TYPE
14069|342|HAS_TYPE
14070|342|HAS_TYPE
14071|182|HAS_TYPE
14072|180|HAS_TYPE
14073|182|HAS_TYPE
14074|182|HAS_TYPE
14075|182|HAS_TYPE
14076|182|HAS_TYPE
14077|182|HAS_TYPE
14078|182|HAS_TYPE
14079|342|HAS_TYPE
14080|182|HAS_TYPE
14081|342|HAS_TYPE
14082|182|HAS_TYPE
14083|182|HAS_TYPE
14084|182|HAS_TYPE
14085|182|HAS_TYPE
14086|342|HAS_TYPE
14087|182|HAS_TYPE
14088|182|HAS_TYPE
14089|342|HAS_TYPE
14090|182|HAS_TYPE
14091|182|HAS_TYPE
14092|182|HAS_TYPE
14093|182|HAS_TYPE
14094|182|HAS_TYPE
14095|182|HAS_TYPE
14096|182|HAS_TYPE
14097|182|HAS_TYPE
14098|182|HAS_TYPE
14099|182|HAS_TYPE
14100|342|HAS_TYPE
14101|182|HAS_TYPE
14102|182|HAS_TYPE
14103|342|HAS_TYPE
14104|182|HAS_TYPE
14105|182|HAS_TYPE
14106|342|HAS_TYPE
14107|182|HAS_TYPE
14108|342|HAS_TYPE
14109|182|HAS_TYPE
14110|342|HAS_TYPE
14111|182|HAS_TYPE
14112|182|HAS_TYPE
14113|182|HAS_TYPE
14114|342|HAS_TYPE
14115|182|HAS_TYPE
14116|182|HAS_TYPE
14117|180|HAS_TYPE
14118|180|HAS_TYPE
14119|342|HAS_TYPE
14120|182|HAS_TYPE
14121|342|HAS_TYPE
14122|342|HAS_TYPE
14123|342|HAS_TYPE
14124|182|HAS_TYPE
14125|182|HAS_TYPE
14126|342|HAS_TYPE
14127|182|HAS_TYPE
14128|182|HAS_TYPE
14129|342|HAS_TYPE
14130|342|HAS_TYPE
14131|342|HAS_TYPE
14132|342|HAS_TYPE
14133|342|HAS_TYPE
14134|180|HAS_TYPE
14135|342|HAS_TYPE
14136|342|HAS_TYPE
14137|182|HAS_TYPE
14138|342|HAS_TYPE
14139|342|HAS_TYPE
14140|342|HAS_TYPE
14141|342|HAS_TYPE
14142|182|HAS_TYPE
14143|342|HAS_TYPE
14144|182|HAS_TYPE
14145|182|HAS_TYPE
14146|182|HAS_TYPE
14147|182|HAS_TYPE
14148|182|HAS_TYPE
14149|182|HAS_TYPE
14150|182|HAS_TYPE
14151|182|HAS_TYPE
14152|182|HAS_TYPE
14153|342|HAS_TYPE
14154|182|HAS_TYPE
14155|182|HAS_TYPE
14156|182|HAS_TYPE
14157|342|HAS_TYPE
14158|182|HAS_TYPE
14159|182|HAS_TYPE
14160|182|HAS_TYPE
14161|180|HAS_TYPE
14162|182|HAS_TYPE
14163|182|HAS_TYPE
14164|182|HAS_TYPE
14165|182|HAS_TYPE
14166|342|HAS_TYPE
14167|342|HAS_TYPE
14168|182|HAS_TYPE
14169|182|HAS_TYPE
14170|182|HAS_TYPE
14171|182|HAS_TYPE
14172|182|HAS_TYPE
14173|342|HAS_TYPE
14174|342|HAS_TYPE
14175|182|HAS_TYPE
14176|182|HAS_TYPE
14177|342|HAS_TYPE
14178|182|HAS_TYPE
14179|182|HAS_TYPE
14180|182|HAS_TYPE
14181|182|HAS_TYPE
14182|182|HAS_TYPE
14183|182|HAS_TYPE
14184|182|HAS_TYPE
14185|182|HAS_TYPE
14186|182|HAS_TYPE
14187|182|HAS_TYPE
14188|180|HAS_TYPE
14189|342|HAS_TYPE
14190|182|HAS_TYPE
14191|342|HAS_TYPE
14192|342|HAS_TYPE
14193|342|HAS_TYPE
14194|342|HAS_TYPE
14195|342|HAS_TYPE
14196|180|HAS_TYPE
14197|182|HAS_TYPE
14198|182|HAS_TYPE
14199|342|HAS_TYPE
14200|182|HAS_TYPE
14201|182|HAS_TYPE
14202|182|HAS_TYPE
14203|342|HAS_TYPE
14204|182|HAS_TYPE
14205|182|HAS_TYPE
14206|182|HAS_TYPE
14207|182|HAS_TYPE
14208|182|HAS_TYPE
14209|182|HAS_TYPE
14210|342|HAS_TYPE
14211|342|HAS_TYPE
14212|342|HAS_TYPE
14213|342|HAS_TYPE
14214|342|HAS_TYPE
14215|342|HAS_TYPE
14216|342|HAS_TYPE
14217|342|HAS_TYPE
14218|182|HAS_TYPE
14219|342|HAS_TYPE
14220|342|HAS_TYPE
14221|342|HAS_TYPE
14222|342|HAS_TYPE
14223|342|HAS_TYPE
14224|342|HAS_TYPE
14225|182|HAS_TYPE
14226|182|HAS_TYPE
14227|342|HAS_TYPE
14228|342|HAS_TYPE
14229|342|HAS_TYPE
14230|342|HAS_TYPE
14231|342|HAS_TYPE
14232|182|HAS_TYPE
14233|342|HAS_TYPE
14234|182|HAS_TYPE
14235|182|HAS_TYPE
14236|182|HAS_TYPE
14237|182|HAS_TYPE
14238|182|HAS_TYPE
14239|182|HAS_TYPE
14240|182|HAS_TYPE
14241|342|HAS_TYPE
14242|182|HAS_TYPE
14243|182|HAS_TYPE
14244|182|HAS_TYPE
14245|342|HAS_TYPE
14246|182|HAS_TYPE
14247|182|HAS_TYPE
14248|342|HAS_TYPE
14249|342|HAS_TYPE
14250|182|HAS_TYPE
14251|182|HAS_TYPE
14252|342|HAS_TYPE
14253|182|HAS_TYPE
14254|182|HAS_TYPE
14255|182|HAS_TYPE
14256|342|HAS_TYPE
14257|342|HAS_TYPE
14258|182|HAS_TYPE
14259|342|HAS_TYPE
14260|182|HAS_TYPE
14261|342|HAS_TYPE
14262|342|HAS_TYPE
14263|342|HAS_TYPE
14264|182|HAS_TYPE
14265|182|HAS_TYPE
14266|182|HAS_TYPE
14267|182|HAS_TYPE
14268|342|HAS_TYPE
14269|182|HAS_TYPE
14270|182|HAS_TYPE
14271|342|HAS_TYPE
14272|180|HAS_TYPE
14273|182|HAS_TYPE
14274|182|HAS_TYPE
14275|182|HAS_TYPE
14276|342|HAS_TYPE
14277|182|HAS_TYPE
14278|342|HAS_TYPE
14279|182|HAS_TYPE
14280|182|HAS_TYPE
14281|182|HAS_TYPE
14282|182|HAS_TYPE
14283|182|HAS_TYPE
14284|182|HAS_TYPE
14285|182|HAS_TYPE
14286|182|HAS_TYPE
14287|182|HAS_TYPE
14288|180|HAS_TYPE
14289|182|HAS_TYPE
14290|342|HAS_TYPE
14291|342|HAS_TYPE
14292|182|HAS_TYPE
14293|182|HAS_TYPE
14294|182|HAS_TYPE
14295|182|HAS_TYPE
14296|182|HAS_TYPE
14297|182|HAS_TYPE
14298|182|HAS_TYPE
14299|342|HAS_TYPE
14300|342|HAS_TYPE
14301|342|HAS_TYPE
14302|342|HAS_TYPE
14303|182|HAS_TYPE
14304|182|HAS_TYPE
14305|182|HAS_TYPE
14306|182|HAS_TYPE
14307|182|HAS_TYPE
14308|182|HAS_TYPE
14309|182|HAS_TYPE
14310|182|HAS_TYPE
14311|182|HAS_TYPE
14312|182|HAS_TYPE
14313|182|HAS_TYPE
14314|342|HAS_TYPE
14315|342|HAS_TYPE
14316|182|HAS_TYPE
14317|182|HAS_TYPE
14318|342|HAS_TYPE
14319|342|HAS_TYPE
14320|342|HAS_TYPE
14321|342|HAS_TYPE
14322|182|HAS_TYPE
14323|182|HAS_TYPE
14324|342|HAS_TYPE
14325|182|HAS_TYPE
14326|342|HAS_TYPE
14327|342|HAS_TYPE
14328|182|HAS_TYPE
14329|182|HAS_TYPE
